Protein	Protein ID	Entry Name	Gene	Protein Length	Organism	Protein Existence	Description	Protein Probability	Top Peptide Probability	Combined Total Peptides	Combined Spectral Count	Combined Unique Spectral Count	Combined Total Spectral Count	A50_1 Spectral Count	A50_2 Spectral Count	A50_3 Spectral Count	A50_4 Spectral Count	A50_5 Spectral Count	A50_6 Spectral Count	A50_7 Spectral Count	A50_8 Spectral Count	B50_1 Spectral Count	B50_2 Spectral Count	B50_3 Spectral Count	B50_4 Spectral Count	B50_5 Spectral Count	B50_6 Spectral Count	B50_7 Spectral Count	B50_8 Spectral Count	A50_1 Unique Spectral Count	A50_2 Unique Spectral Count	A50_3 Unique Spectral Count	A50_4 Unique Spectral Count	A50_5 Unique Spectral Count	A50_6 Unique Spectral Count	A50_7 Unique Spectral Count	A50_8 Unique Spectral Count	B50_1 Unique Spectral Count	B50_2 Unique Spectral Count	B50_3 Unique Spectral Count	B50_4 Unique Spectral Count	B50_5 Unique Spectral Count	B50_6 Unique Spectral Count	B50_7 Unique Spectral Count	B50_8 Unique Spectral Count	A50_1 Total Spectral Count	A50_2 Total Spectral Count	A50_3 Total Spectral Count	A50_4 Total Spectral Count	A50_5 Total Spectral Count	A50_6 Total Spectral Count	A50_7 Total Spectral Count	A50_8 Total Spectral Count	B50_1 Total Spectral Count	B50_2 Total Spectral Count	B50_3 Total Spectral Count	B50_4 Total Spectral Count	B50_5 Total Spectral Count	B50_6 Total Spectral Count	B50_7 Total Spectral Count	B50_8 Total Spectral Count	A50_1 Intensity	A50_2 Intensity	A50_3 Intensity	A50_4 Intensity	A50_5 Intensity	A50_6 Intensity	A50_7 Intensity	A50_8 Intensity	B50_1 Intensity	B50_2 Intensity	B50_3 Intensity	B50_4 Intensity	B50_5 Intensity	B50_6 Intensity	B50_7 Intensity	B50_8 Intensity	A50_1 MaxLFQ Intensity	A50_2 MaxLFQ Intensity	A50_3 MaxLFQ Intensity	A50_4 MaxLFQ Intensity	A50_5 MaxLFQ Intensity	A50_6 MaxLFQ Intensity	A50_7 MaxLFQ Intensity	A50_8 MaxLFQ Intensity	B50_1 MaxLFQ Intensity	B50_2 MaxLFQ Intensity	B50_3 MaxLFQ Intensity	B50_4 MaxLFQ Intensity	B50_5 MaxLFQ Intensity	B50_6 MaxLFQ Intensity	B50_7 MaxLFQ Intensity	B50_8 MaxLFQ Intensity	Indistinguishable Proteins
sp|O14556|G3PT_HUMAN	O14556	G3PT_HUMAN	GAPDHS	408	Homo sapiens	1:Experimental evidence at protein level	Glyceraldehyde-3-phosphate dehydrogenase, testis-specific	1.0	0.999	3	26	26	63	2	4	1	1	1	1	3	1	0	1	1	2	1	4	2	1	2	4	1	1	1	1	3	1	0	1	1	2	1	4	2	1	3	6	2	2	3	2	4	3	2	5	5	6	4	7	5	4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|O14602|IF1AY_HUMAN	O14602	IF1AY_HUMAN	EIF1AY	144	Homo sapiens	1:Experimental evidence at protein level	Eukaryotic translation initiation factor 1A, Y-chromosomal	1.0	0.999	3	28	0	28	3	3	1	0	1	1	2	2	1	2	1	2	1	3	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	1	0	1	1	2	2	1	2	1	2	1	3	2	3	5088.9033	8923.691	10310.363	7840.166	3014.245	10896.715	11881.978	12838.29	8342.104	9726.906	11117.999	8147.3984	9631.247	11075.174	9643.986	9681.881	5127.438	4930.705	5835.58	4589.97	4460.605	4431.3037	4800.1704	5291.593	5009.0	4114.259	4581.4595	4922.6685	3912.357	4544.9136	4122.6533	3985.2222	sp|P47813|IF1AX_HUMAN
sp|O14617|AP3D1_HUMAN	O14617	AP3D1_HUMAN	AP3D1	1153	Homo sapiens	1:Experimental evidence at protein level	AP-3 complex subunit delta-1	0.9718	0.999	1	8	8	8	1	1	1	0	1	0	0	0	0	0	1	0	0	2	1	0	1	1	1	0	1	0	0	0	0	0	1	0	0	2	1	0	1	1	1	0	1	0	0	0	0	0	1	0	0	2	1	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|O14737|PDCD5_HUMAN	O14737	PDCD5_HUMAN	PDCD5	125	Homo sapiens	1:Experimental evidence at protein level	Programmed cell death protein 5	0.8944	0.9959	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|O14744|ANM5_HUMAN	O14744	ANM5_HUMAN	PRMT5	637	Homo sapiens	1:Experimental evidence at protein level	Protein arginine N-methyltransferase 5	0.9717	0.999	1	7	7	7	1	0	1	2	0	1	0	0	1	1	0	0	0	0	0	0	1	0	1	2	0	1	0	0	1	1	0	0	0	0	0	0	1	0	1	2	0	1	0	0	1	1	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|O14818|PSA7_HUMAN	O14818	PSA7_HUMAN	PSMA7	248	Homo sapiens	1:Experimental evidence at protein level	Proteasome subunit alpha type-7	1.0	0.999	7	36	9	36	1	3	4	1	1	2	2	2	1	2	4	2	2	3	4	2	0	2	2	0	0	0	0	1	0	0	1	1	0	1	1	0	1	3	4	1	1	2	2	2	1	2	4	2	2	3	4	2	14055.0625	11603.412	11468.469	16892.852	14766.719	13049.528	16740.145	18118.254	14978.661	15864.359	10506.025	16286.086	14985.468	16873.486	14037.541	10303.908	5987.9995	6499.835	4500.567	6632.781	4916.6665	5979.9585	5533.809	6167.6426	5211.956	5402.523	5918.2236	5381.3374	4959.2393	5941.044	4892.5806	5408.687	
sp|O14929|HAT1_HUMAN	O14929	HAT1_HUMAN	HAT1	419	Homo sapiens	1:Experimental evidence at protein level	Histone acetyltransferase type B catalytic subunit	0.9588	0.9985	1	2	2	2	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|O14950|ML12B_HUMAN	O14950	ML12B_HUMAN	MYL12B	172	Homo sapiens	1:Experimental evidence at protein level	Myosin regulatory light chain 12B	0.965	0.9987	1	2	0	2	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	sp|P19105|ML12A_HUMAN
sp|O14964|HGS_HUMAN	O14964	HGS_HUMAN	HGS	777	Homo sapiens	1:Experimental evidence at protein level	Hepatocyte growth factor-regulated tyrosine kinase substrate	0.9518	0.9983	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|O14979|HNRDL_HUMAN	O14979	HNRDL_HUMAN	HNRNPDL	420	Homo sapiens	1:Experimental evidence at protein level	Heterogeneous nuclear ribonucleoprotein D-like	1.0	0.999	7	114	114	140	4	8	7	6	8	8	6	6	6	9	6	6	7	9	9	9	4	8	7	6	8	8	6	6	6	9	6	6	7	9	9	9	5	9	8	7	10	9	7	7	7	11	8	7	9	11	14	11	20583.047	20492.69	22081.436	22694.705	21127.111	23658.104	25928.207	21100.234	16819.434	16866.938	16868.666	20404.742	21019.078	21844.6	17297.082	18661.209	10091.556	9800.465	11567.738	10292.225	11107.367	9978.57	10180.108	9067.615	9609.436	8759.59	10090.014	9882.349	10121.869	10414.143	9768.33	9301.814	
sp|O14980|XPO1_HUMAN	O14980	XPO1_HUMAN	XPO1	1071	Homo sapiens	1:Experimental evidence at protein level	Exportin-1	1.0	0.999	6	76	76	76	5	5	3	4	4	5	5	7	2	4	5	4	6	9	3	5	5	5	3	4	4	5	5	7	2	4	5	4	6	9	3	5	5	5	3	4	4	5	5	7	2	4	5	4	6	9	3	5	13258.785	12653.369	9451.691	8565.336	3158.5796	10612.452	7769.1597	9547.57	8529.489	11266.602	11482.659	10264.586	7252.697	8624.523	8159.452	3341.7017	6502.5073	6096.9414	5343.194	5135.9023	4648.006	4913.2183	4935.2896	5355.764	4622.1504	5861.442	6473.798	5656.976	5603.08	5157.8906	4769.9507	4917.479	
sp|O15042|SR140_HUMAN	O15042	SR140_HUMAN	U2SURP	1029	Homo sapiens	1:Experimental evidence at protein level	U2 snRNP-associated SURP motif-containing protein	1.0	0.999	3	11	11	11	0	0	0	1	1	0	1	0	0	0	0	2	1	1	2	2	0	0	0	1	1	0	1	0	0	0	0	2	1	1	2	2	0	0	0	1	1	0	1	0	0	0	0	2	1	1	2	2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3316.6384	0.0	2538.5945	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3316.6384	0.0	2538.5945	0.0	0.0	0.0	0.0	
sp|O15131|IMA6_HUMAN	O15131	IMA6_HUMAN	KPNA5	539	Homo sapiens	1:Experimental evidence at protein level	Importin subunit alpha-6	0.9554	0.9984	1	3	0	3	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	sp|O60684|IMA7_HUMAN, sp|P52294|IMA5_HUMAN
sp|O15145|ARPC3_HUMAN	O15145	ARPC3_HUMAN	ARPC3	178	Homo sapiens	1:Experimental evidence at protein level	Actin-related protein 2/3 complex subunit 3	0.9609	0.9986	1	1	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|O15247|CLIC2_HUMAN	O15247	CLIC2_HUMAN	CLIC2	247	Homo sapiens	1:Experimental evidence at protein level	Chloride intracellular channel protein 2	0.9609	0.9986	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|O15371|EIF3D_HUMAN	O15371	EIF3D_HUMAN	EIF3D	548	Homo sapiens	1:Experimental evidence at protein level	Eukaryotic translation initiation factor 3 subunit D	0.9718	0.999	1	8	8	8	2	0	0	2	2	1	0	1	0	0	0	0	0	0	0	0	2	0	0	2	2	1	0	1	0	0	0	0	0	0	0	0	2	0	0	2	2	1	0	1	0	0	0	0	0	0	0	0	2003.2518	2495.4932	1783.4028	3499.0916	3497.6477	0.0	3110.7737	4113.0874	1389.0916	0.0	0.0	0.0	0.0	0.0	1915.7726	880.89355	2003.2518	2495.4932	1783.4028	3499.0916	3497.6477	0.0	3110.7737	4113.0874	1389.0916	0.0	0.0	0.0	0.0	0.0	1915.7726	880.89355	
sp|O15514|RPB4_HUMAN	O15514	RPB4_HUMAN	POLR2D	142	Homo sapiens	1:Experimental evidence at protein level	DNA-directed RNA polymerase II subunit RPB4	0.9716	0.999	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|O43290|SNUT1_HUMAN	O43290	SNUT1_HUMAN	SART1	800	Homo sapiens	1:Experimental evidence at protein level	U4/U6.U5 tri-snRNP-associated protein 1	1.0	0.999	2	24	24	24	3	1	1	2	2	2	2	1	1	1	0	2	1	2	1	2	3	1	1	2	2	2	2	1	1	1	0	2	1	2	1	2	3	1	1	2	2	2	2	1	1	1	0	2	1	2	1	2	0.0	0.0	0.0	0.0	0.0	0.0	1760.6254	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|O43324|MCA3_HUMAN	O43324	MCA3_HUMAN	EEF1E1	174	Homo sapiens	1:Experimental evidence at protein level	Eukaryotic translation elongation factor 1 epsilon-1	1.0	0.9989	2	6	6	6	1	1	0	0	2	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	2	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	2	1	0	1	0	0	0	0	0	0	0	0	0.0	2342.0115	2178.5493	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2342.0115	2178.5493	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|O43390|HNRPR_HUMAN	O43390	HNRPR_HUMAN	HNRNPR	633	Homo sapiens	1:Experimental evidence at protein level	Heterogeneous nuclear ribonucleoprotein R	1.0	0.999	7	46	46	72	3	3	2	3	4	2	4	4	1	3	2	3	3	3	3	3	3	3	2	3	4	2	4	4	1	3	2	3	3	3	3	3	4	4	2	3	5	2	5	6	3	5	6	7	4	6	5	5	8569.831	2119.0667	9375.539	10399.403	10301.469	12573.094	11019.452	10656.036	8423.602	7411.36	10105.021	10597.721	12693.266	10232.914	9403.594	11738.193	6692.7734	6083.4346	6314.6934	4241.977	5135.13	6586.2925	6127.557	5935.7827	4383.565	4186.0483	5814.4253	5990.875	6878.1045	5933.1035	5317.2373	5868.9043	
sp|O43447|PPIH_HUMAN	O43447	PPIH_HUMAN	PPIH	177	Homo sapiens	1:Experimental evidence at protein level	Peptidyl-prolyl cis-trans isomerase H	1.0	0.9987	2	10	10	10	2	0	1	3	0	0	0	0	1	1	0	0	1	1	0	0	2	0	1	3	0	0	0	0	1	1	0	0	1	1	0	0	2	0	1	3	0	0	0	0	1	1	0	0	1	1	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|O43684|BUB3_HUMAN	O43684	BUB3_HUMAN	BUB3	328	Homo sapiens	1:Experimental evidence at protein level	Mitotic checkpoint protein BUB3	0.9191	0.997	1	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|O43707|ACTN4_HUMAN	O43707	ACTN4_HUMAN	ACTN4	911	Homo sapiens	1:Experimental evidence at protein level	Alpha-actinin-4	1.0	0.999	9	109	100	109	6	9	6	3	7	4	9	5	6	9	8	7	7	8	7	8	6	8	6	3	7	4	7	5	5	7	8	5	7	8	7	7	6	9	6	3	7	4	9	5	6	9	8	7	7	8	7	8	14468.618	16890.658	12621.581	9585.868	11924.208	21053.059	12869.346	20078.695	17521.465	27280.58	17619.627	23607.652	20626.465	23036.271	11384.357	22940.299	7884.0815	7238.152	8439.543	7474.844	6600.518	8030.6123	8592.454	7815.713	7149.13	6355.186	5547.0835	5680.849	6653.7324	6710.9775	6262.5854	7006.4673	
sp|O43823|AKAP8_HUMAN	O43823	AKAP8_HUMAN	AKAP8	692	Homo sapiens	1:Experimental evidence at protein level	A-kinase anchor protein 8	0.9716	0.999	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|O43847|NRDC_HUMAN	O43847	NRDC_HUMAN	NRDC	1151	Homo sapiens	1:Experimental evidence at protein level	Nardilysin	1.0	0.999	2	20	20	20	0	1	1	1	2	1	1	3	0	2	1	1	2	1	1	2	0	1	1	1	2	1	1	3	0	2	1	1	2	1	1	2	0	1	1	1	2	1	1	3	0	2	1	1	2	1	1	2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|O43852|CALU_HUMAN	O43852	CALU_HUMAN	CALU	315	Homo sapiens	1:Experimental evidence at protein level	Calumenin	1.0	0.999	4	40	40	40	1	3	4	4	1	2	3	3	2	3	3	2	3	1	2	3	1	3	4	4	1	2	3	3	2	3	3	2	3	1	2	3	1	3	4	4	1	2	3	3	2	3	3	2	3	1	2	3	11326.469	7079.9663	7391.158	9317.586	7264.0107	7596.974	6818.838	6065.096	10872.559	10870.184	10090.397	10717.025	10024.0205	11141.729	9391.325	7414.3936	7596.3574	7079.9663	7391.158	5968.9624	7264.0107	7596.974	6818.838	6065.096	7195.57	7135.449	6765.729	7164.0405	6712.3486	7436.6777	6211.0063	7414.3936	
sp|O60216|RAD21_HUMAN	O60216	RAD21_HUMAN	RAD21	631	Homo sapiens	1:Experimental evidence at protein level	Double-strand-break repair protein rad21 homolog	0.8889	0.9957	1	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|O60287|NPA1P_HUMAN	O60287	NPA1P_HUMAN	URB1	2271	Homo sapiens	1:Experimental evidence at protein level	Nucleolar pre-ribosomal-associated protein 1	0.9595	0.9985	1	14	14	14	1	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	5646.5938	7856.7183	7971.774	4721.546	6649.2407	8208.41	6389.8345	6875.296	17346.25	5634.5347	4924.616	6108.2	11241.783	6603.3994	6017.485	9212.054	5646.5938	7856.7183	7971.774	4721.546	6649.2407	8208.41	6389.8345	6875.296	17346.25	5634.5347	4924.616	6108.2	11241.783	6603.3994	6017.485	9212.054	
sp|O60506|HNRPQ_HUMAN	O60506	HNRPQ_HUMAN	SYNCRIP	623	Homo sapiens	1:Experimental evidence at protein level	Heterogeneous nuclear ribonucleoprotein Q	1.0	0.999	11	177	151	177	9	10	9	9	14	7	11	10	10	14	14	13	7	13	12	15	8	9	9	9	13	7	10	8	8	12	10	9	6	10	10	13	9	10	9	9	14	7	11	10	10	14	14	13	7	13	12	15	39154.24	37066.117	43928.727	51278.11	45978.734	35534.695	43323.438	51407.336	37367.52	41419.33	40167.164	49145.656	51672.46	44822.035	47108.18	37579.13	17396.441	15046.234	15404.407	20054.85	18420.732	16037.667	17778.963	18267.201	14784.352	16739.451	15868.552	17539.08	16980.86	15588.117	17088.062	16869.783	
sp|O60610|DIAP1_HUMAN	O60610	DIAP1_HUMAN	DIAPH1	1272	Homo sapiens	1:Experimental evidence at protein level	Protein diaphanous homolog 1	1.0	0.999	2	6	6	6	0	0	0	0	0	1	0	1	0	0	0	1	0	1	0	2	0	0	0	0	0	1	0	1	0	0	0	1	0	1	0	2	0	0	0	0	0	1	0	1	0	0	0	1	0	1	0	2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|O60664|PLIN3_HUMAN	O60664	PLIN3_HUMAN	PLIN3	434	Homo sapiens	1:Experimental evidence at protein level	Perilipin-3	1.0	0.999	3	5	5	5	0	0	1	0	0	0	0	0	0	0	1	0	0	2	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	2	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	2	0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|O60739|EIF1B_HUMAN	O60739	EIF1B_HUMAN	EIF1B	113	Homo sapiens	1:Experimental evidence at protein level	Eukaryotic translation initiation factor 1b	1.0	0.999	3	22	19	22	3	2	2	2	2	1	3	2	1	1	1	0	1	0	0	1	3	2	2	1	1	1	3	2	1	1	1	0	1	0	0	0	3	2	2	2	2	1	3	2	1	1	1	0	1	0	0	1	2981.7417	2784.421	3672.4731	3717.617	4519.4316	2088.0884	3101.7075	4318.267	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2981.7417	2784.421	3672.4731	3717.617	4519.4316	2088.0884	3101.7075	4318.267	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|O60814|H2B1K_HUMAN	O60814	H2B1K_HUMAN	H2BC12	126	Homo sapiens	1:Experimental evidence at protein level	Histone H2B type 1-K	1.0	0.999	11	749	0	749	41	55	45	40	48	44	42	44	38	57	46	54	37	53	57	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	55	45	40	48	44	42	44	38	57	46	54	37	53	57	48	499191.53	450399.5	499188.72	511434.53	540432.56	525695.7	502863.1	546394.1	501947.1	513125.88	484440.56	457525.94	448240.34	534735.9	526144.1	535650.2	115368.555	125093.63	118256.266	112432.37	122579.66	120813.52	109769.32	118497.31	131327.27	134052.19	125249.26	137368.27	125824.43	136676.3	132975.17	135592.17	sp|P58876|H2B1D_HUMAN, sp|P62807|H2B1C_HUMAN, sp|Q5QNW6|H2B2F_HUMAN, sp|Q93079|H2B1H_HUMAN, sp|Q99877|H2B1N_HUMAN, sp|Q99879|H2B1M_HUMAN
sp|O60832|DKC1_HUMAN	O60832	DKC1_HUMAN	DKC1	514	Homo sapiens	1:Experimental evidence at protein level	H/ACA ribonucleoprotein complex subunit DKC1	0.9718	0.999	1	5	5	5	1	1	0	0	0	0	0	0	0	1	1	0	0	0	1	0	1	1	0	0	0	0	0	0	0	1	1	0	0	0	1	0	1	1	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|O60841|IF2P_HUMAN	O60841	IF2P_HUMAN	EIF5B	1220	Homo sapiens	1:Experimental evidence at protein level	Eukaryotic translation initiation factor 5B	0.9718	0.999	1	33	33	33	4	2	2	1	3	3	2	3	2	2	1	2	1	2	1	2	4	2	2	1	3	3	2	3	2	2	1	2	1	2	1	2	4	2	2	1	3	3	2	3	2	2	1	2	1	2	1	2	7589.192	8036.729	7690.854	8236.027	8642.727	7568.684	6755.103	9276.718	5260.976	5217.6753	6418.873	5906.6367	5388.732	4905.549	4812.9717	6022.2085	7589.192	8036.729	7690.854	8236.027	8642.727	7568.684	6755.103	9276.718	5260.976	5217.6753	6418.873	5906.6367	5388.732	4905.549	4812.9717	6022.2085	
sp|O60884|DNJA2_HUMAN	O60884	DNJA2_HUMAN	DNAJA2	412	Homo sapiens	1:Experimental evidence at protein level	DnaJ homolog subfamily A member 2	1.0	0.999	2	21	21	21	2	1	3	2	1	1	1	1	2	1	1	1	1	0	2	1	2	1	3	2	1	1	1	1	2	1	1	1	1	0	2	1	2	1	3	2	1	1	1	1	2	1	1	1	1	0	2	1	0.0	2449.844	2438.4531	3150.8643	4079.587	4398.15	2947.162	0.0	2570.3137	2817.105	3479.9697	0.0	2085.608	0.0	2067.0095	1801.9744	0.0	2449.844	2438.4531	3150.8643	4079.587	4398.15	2947.162	0.0	2570.3137	2817.105	3479.9697	0.0	2085.608	0.0	2067.0095	1801.9744	
sp|O60888|CUTA_HUMAN	O60888	CUTA_HUMAN	CUTA	179	Homo sapiens	1:Experimental evidence at protein level	Protein CutA	1.0	0.999	2	4	4	4	1	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
