Protein	Protein ID	Entry Name	Gene	Protein Length	Organism	Protein Existence	Description	Protein Probability	Top Peptide Probability	Combined Total Peptides	Combined Spectral Count	Combined Unique Spectral Count	Combined Total Spectral Count	A1_1 Spectral Count	A1_2 Spectral Count	A1_3 Spectral Count	A1_4 Spectral Count	A1_5 Spectral Count	A1_6 Spectral Count	A1_7 Spectral Count	A1_8 Spectral Count	B1_1 Spectral Count	B1_2 Spectral Count	B1_3 Spectral Count	B1_4 Spectral Count	B1_5 Spectral Count	B1_6 Spectral Count	B1_7 Spectral Count	B1_8 Spectral Count	A1_1 Unique Spectral Count	A1_2 Unique Spectral Count	A1_3 Unique Spectral Count	A1_4 Unique Spectral Count	A1_5 Unique Spectral Count	A1_6 Unique Spectral Count	A1_7 Unique Spectral Count	A1_8 Unique Spectral Count	B1_1 Unique Spectral Count	B1_2 Unique Spectral Count	B1_3 Unique Spectral Count	B1_4 Unique Spectral Count	B1_5 Unique Spectral Count	B1_6 Unique Spectral Count	B1_7 Unique Spectral Count	B1_8 Unique Spectral Count	A1_1 Total Spectral Count	A1_2 Total Spectral Count	A1_3 Total Spectral Count	A1_4 Total Spectral Count	A1_5 Total Spectral Count	A1_6 Total Spectral Count	A1_7 Total Spectral Count	A1_8 Total Spectral Count	B1_1 Total Spectral Count	B1_2 Total Spectral Count	B1_3 Total Spectral Count	B1_4 Total Spectral Count	B1_5 Total Spectral Count	B1_6 Total Spectral Count	B1_7 Total Spectral Count	B1_8 Total Spectral Count	A1_1 Intensity	A1_2 Intensity	A1_3 Intensity	A1_4 Intensity	A1_5 Intensity	A1_6 Intensity	A1_7 Intensity	A1_8 Intensity	B1_1 Intensity	B1_2 Intensity	B1_3 Intensity	B1_4 Intensity	B1_5 Intensity	B1_6 Intensity	B1_7 Intensity	B1_8 Intensity	A1_1 MaxLFQ Intensity	A1_2 MaxLFQ Intensity	A1_3 MaxLFQ Intensity	A1_4 MaxLFQ Intensity	A1_5 MaxLFQ Intensity	A1_6 MaxLFQ Intensity	A1_7 MaxLFQ Intensity	A1_8 MaxLFQ Intensity	B1_1 MaxLFQ Intensity	B1_2 MaxLFQ Intensity	B1_3 MaxLFQ Intensity	B1_4 MaxLFQ Intensity	B1_5 MaxLFQ Intensity	B1_6 MaxLFQ Intensity	B1_7 MaxLFQ Intensity	B1_8 MaxLFQ Intensity	Indistinguishable Proteins
contam_contam_sp|P35527|K1C9_HUMAN	contam_contam_sp|P35527|K1C9_HUMAN Keratin, type I cytoskeletal 9 OS=Homo sapiens OX=9606 GN=KRT9 PE=1 SV=3	contam_contam_sp|P35527|K1C9_HUMAN Keratin, type I cytoskeletal 9 OS=Homo sapiens OX=9606 GN=KRT9 PE=1 SV=3		623			contam_contam_sp|P35527|K1C9_HUMAN Keratin, type I cytoskeletal 9 OS=Homo sapiens OX=9606 GN=KRT9 PE=1 SV=3	0.9893	0.999	3	2	2	18	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	1	1	1	2	1	1	1	0	1	0	3	2	1	1	1	0.0	0.0	0.0	0.0	7759.533	0.0	0.0	7074.7217	0.0	0.0	0.0	1250.8021	7350.0684	0.0	7362.36	0.0	0.0	0.0	0.0	0.0	7759.533	0.0	0.0	7074.7217	0.0	0.0	0.0	0.0	7350.0684	0.0	7362.36	0.0	
contam_contam_sp|P51965|UB2E1_HUMAN	contam_contam_sp|P51965|UB2E1_HUMAN Ubiquitin-conjugating enzyme E2 E1 OS=Homo sapiens OX=9606 GN=UBE2E1 PE=1 SV=1	contam_contam_sp|P51965|UB2E1_HUMAN Ubiquitin-conjugating enzyme E2 E1 OS=Homo sapiens OX=9606 GN=UBE2E1 PE=1 SV=1		193			contam_contam_sp|P51965|UB2E1_HUMAN Ubiquitin-conjugating enzyme E2 E1 OS=Homo sapiens OX=9606 GN=UBE2E1 PE=1 SV=1	0.9977	0.9988	2	4	1	4	0	1	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	1	0	0	0	8717.949	6776.0767	7733.041	4426.224	0.0	6988.324	4141.2637	3680.3853	2576.5283	9100.814	7824.9995	10506.455	3033.155	2919.637	6620.24	9820.014	8075.2256	6276.5156	7162.9287	4099.9043	0.0	4106.2764	3835.9524	3409.0518	4754.894	8429.864	7248.108	6478.9033	5597.583	5388.0894	4082.8965	5833.442	
contam_contam_sp|P55957|BID_HUMAN	contam_contam_sp|P55957|BID_HUMAN BH3-interacting domain death agonist OS=Homo sapiens OX=9606 GN=BID PE=1 SV=1	contam_contam_sp|P55957|BID_HUMAN BH3-interacting domain death agonist OS=Homo sapiens OX=9606 GN=BID PE=1 SV=1		195			contam_contam_sp|P55957|BID_HUMAN BH3-interacting domain death agonist OS=Homo sapiens OX=9606 GN=BID PE=1 SV=1	1.0	0.999	6	45	45	45	2	2	4	3	0	5	4	2	1	2	4	2	3	4	3	4	2	2	4	3	0	5	4	2	1	2	4	2	3	4	3	4	2	2	4	3	0	5	4	2	1	2	4	2	3	4	3	4	19337.59	18862.104	28494.467	26368.664	29863.13	29983.164	28712.703	32960.24	15115.542	9215.711	20848.79	19162.172	17911.465	27537.047	19804.965	19817.953	9343.902	9315.58	8885.267	8154.897	10362.476	8909.11	8686.516	9509.279	7755.744	7470.1665	10153.851	7746.5864	8796.025	8883.532	9480.589	9517.208	
contam_contam_sp|P61769|B2MG_HUMAN	contam_contam_sp|P61769|B2MG_HUMAN Beta-2-microglobulin OS=Homo sapiens OX=9606 GN=B2M PE=1 SV=1	contam_contam_sp|P61769|B2MG_HUMAN Beta-2-microglobulin OS=Homo sapiens OX=9606 GN=B2M PE=1 SV=1		119			contam_contam_sp|P61769|B2MG_HUMAN Beta-2-microglobulin OS=Homo sapiens OX=9606 GN=B2M PE=1 SV=1	1.0	0.999	4	25	25	25	1	1	1	1	1	1	1	2	2	1	2	3	1	2	3	2	1	1	1	1	1	1	1	2	2	1	2	3	1	2	3	2	1	1	1	1	1	1	1	2	2	1	2	3	1	2	3	2	13064.022	15293.32	17476.244	13310.476	15414.032	10958.688	17887.605	10504.086	23994.848	19602.611	23177.852	25152.055	23166.652	25465.023	28293.895	26658.975	12560.134	10123.154	11709.952	12797.081	10293.966	10536.004	11426.698	12495.355	12109.401	12768.014	12175.264	12946.221	11170.401	13156.633	14649.435	13931.607	
contam_contam_sp|P62937|PPIA_HUMAN	contam_contam_sp|P62937|PPIA_HUMAN Peptidyl-prolyl cis-trans isomerase A OS=Homo sapiens OX=9606 GN=PPIA PE=1 SV=2	contam_contam_sp|P62937|PPIA_HUMAN Peptidyl-prolyl cis-trans isomerase A OS=Homo sapiens OX=9606 GN=PPIA PE=1 SV=2		165			contam_contam_sp|P62937|PPIA_HUMAN Peptidyl-prolyl cis-trans isomerase A OS=Homo sapiens OX=9606 GN=PPIA PE=1 SV=2	1.0	0.999	18	1253	1070	1253	74	76	75	85	81	83	71	77	75	75	77	81	79	84	85	75	61	64	66	71	70	70	61	64	64	65	68	68	71	71	74	62	74	76	75	85	81	83	71	77	75	75	77	81	79	84	85	75	2089860.9	1996987.9	2127852.0	2111840.8	2004764.2	1968139.2	2114111.2	2032818.8	2142789.8	2207700.0	2191842.2	2229716.8	2102822.5	1857342.6	2047031.6	2141242.2	429963.7	434446.78	439769.97	430718.47	425111.56	428785.2	437350.66	427789.6	434369.56	434805.78	446569.22	442823.97	432115.94	427725.62	435358.72	435029.2	
contam_contam_sp|P62979|RS27A_HUMAN	contam_contam_sp|P62979|RS27A_HUMAN Ubiquitin-40S ribosomal protein S27a OS=Homo sapiens OX=9606 GN=RPS27A PE=1 SV=2	contam_contam_sp|P62979|RS27A_HUMAN Ubiquitin-40S ribosomal protein S27a OS=Homo sapiens OX=9606 GN=RPS27A PE=1 SV=2		156			contam_contam_sp|P62979|RS27A_HUMAN Ubiquitin-40S ribosomal protein S27a OS=Homo sapiens OX=9606 GN=RPS27A PE=1 SV=2	1.0	0.999	16	598	137	598	33	31	36	39	34	38	39	41	39	39	43	35	35	36	39	41	8	8	7	8	8	11	7	8	9	7	10	9	8	10	11	8	33	31	36	39	34	38	39	41	39	39	43	35	35	36	39	41	1686113.8	1649115.6	1653604.8	1627369.0	1530475.9	1727574.8	1615536.9	1669421.0	1514678.8	1513548.5	1541749.0	1510585.0	1551570.1	1633846.8	1489599.5	1518371.1	514948.4	485007.38	495568.56	504799.2	521844.03	515759.75	497928.2	505204.0	464679.12	456781.78	472107.28	466229.62	478960.47	489500.28	467232.56	455619.8	
contam_contam_sp|P63165|SUMO1_HUMAN	contam_contam_sp|P63165|SUMO1_HUMAN Small ubiquitin-related modifier 1 OS=Homo sapiens OX=9606 GN=SUMO1 PE=1 SV=1	contam_contam_sp|P63165|SUMO1_HUMAN Small ubiquitin-related modifier 1 OS=Homo sapiens OX=9606 GN=SUMO1 PE=1 SV=1		101			contam_contam_sp|P63165|SUMO1_HUMAN Small ubiquitin-related modifier 1 OS=Homo sapiens OX=9606 GN=SUMO1 PE=1 SV=1	1.0	0.999	4	80	34	80	4	4	7	5	4	7	4	5	6	5	5	6	4	4	6	4	3	1	2	2	2	3	2	3	2	2	3	2	2	2	2	1	4	4	7	5	4	7	4	5	6	5	5	6	4	4	6	4	52537.324	66186.875	60316.32	44806.895	46325.086	58184.86	43932.516	34573.86	65832.06	55267.625	38259.695	64180.758	35414.312	52507.406	67783.37	66042.266	15010.831	16033.048	14189.357	13159.164	14013.231	13847.619	12910.25	13651.702	15411.194	16024.24	15070.043	15054.157	15133.408	15834.698	16028.442	15504.332	
contam_contam_sp|P63279|UBC9_HUMAN	contam_contam_sp|P63279|UBC9_HUMAN SUMO-conjugating enzyme UBC9 OS=Homo sapiens OX=9606 GN=UBE2I PE=1 SV=1	contam_contam_sp|P63279|UBC9_HUMAN SUMO-conjugating enzyme UBC9 OS=Homo sapiens OX=9606 GN=UBE2I PE=1 SV=1		158			contam_contam_sp|P63279|UBC9_HUMAN SUMO-conjugating enzyme UBC9 OS=Homo sapiens OX=9606 GN=UBE2I PE=1 SV=1	1.0	0.999	8	125	125	125	8	8	10	8	7	7	6	7	6	8	7	10	9	7	9	8	8	8	10	8	7	7	6	7	6	8	7	10	9	7	9	8	8	8	10	8	7	7	6	7	6	8	7	10	9	7	9	8	115690.35	124163.125	113978.16	123855.61	105411.6	115880.22	130308.734	121789.914	115112.56	145237.05	128227.45	141389.56	69481.15	134932.78	113181.16	145382.94	37538.59	34787.035	36288.5	35491.71	27668.129	29878.64	34423.793	33030.062	37404.82	38455.016	35859.137	37669.977	32587.33	36709.887	35085.176	36539.65	
contam_contam_sp|P69905|HBA_HUMAN	contam_contam_sp|P69905|HBA_HUMAN Hemoglobin subunit alpha OS=Homo sapiens OX=9606 GN=HBA2 PE=1 SV=2	contam_contam_sp|P69905|HBA_HUMAN Hemoglobin subunit alpha OS=Homo sapiens OX=9606 GN=HBA2 PE=1 SV=2		142			contam_contam_sp|P69905|HBA_HUMAN Hemoglobin subunit alpha OS=Homo sapiens OX=9606 GN=HBA2 PE=1 SV=2	1.0	0.999	9	531	531	558	29	34	34	30	33	30	40	33	33	29	34	32	36	35	33	36	29	34	34	30	33	30	40	33	33	29	34	32	36	35	33	36	30	36	35	32	34	31	42	35	36	30	36	33	38	37	35	38	668874.9	744107.2	667338.94	725580.75	648245.1	659173.44	724547.06	672586.9	759736.7	767594.3	777084.1	708727.56	715552.2	682192.1	701454.6	724676.5	118684.74	124723.266	124367.04	123871.86	122434.41	121623.59	121836.21	117127.02	135161.08	133857.02	134245.73	133908.45	134382.05	132936.45	137452.03	134690.28	
contam_contam_sp|P99999|CYC_HUMAN	contam_contam_sp|P99999|CYC_HUMAN Cytochrome c OS=Homo sapiens OX=9606 GN=CYCS PE=1 SV=2	contam_contam_sp|P99999|CYC_HUMAN Cytochrome c OS=Homo sapiens OX=9606 GN=CYCS PE=1 SV=2		105			contam_contam_sp|P99999|CYC_HUMAN Cytochrome c OS=Homo sapiens OX=9606 GN=CYCS PE=1 SV=2	1.0	0.999	15	353	273	353	22	20	19	19	13	21	21	19	28	31	24	21	21	24	24	26	17	14	16	13	9	15	18	15	22	25	18	17	16	19	19	20	22	20	19	19	13	21	21	19	28	31	24	21	21	24	24	26	344830.53	383911.28	395632.12	369588.28	301333.12	508378.4	397916.7	485198.88	397307.56	418603.94	349038.88	413594.66	364069.5	317773.84	430022.28	413699.78	94549.68	95823.64	100318.805	98881.016	94006.54	93044.375	102473.51	100939.58	104862.195	106270.49	103194.36	106956.875	108996.62	101184.0	110223.836	106982.25	
contam_contam_sp|Q06830|PRDX1_HUMAN	contam_contam_sp|Q06830|PRDX1_HUMAN Peroxiredoxin-1 OS=Homo sapiens OX=9606 GN=PRDX1 PE=1 SV=1	contam_contam_sp|Q06830|PRDX1_HUMAN Peroxiredoxin-1 OS=Homo sapiens OX=9606 GN=PRDX1 PE=1 SV=1		199			contam_contam_sp|Q06830|PRDX1_HUMAN Peroxiredoxin-1 OS=Homo sapiens OX=9606 GN=PRDX1 PE=1 SV=1	1.0	0.999	28	738	654	738	42	44	42	44	42	41	39	40	47	52	49	54	52	50	54	46	38	39	37	39	36	33	33	36	43	46	43	49	48	45	48	41	42	44	42	44	42	41	39	40	47	52	49	54	52	50	54	46	1732135.4	1718081.2	1764719.9	1721683.0	1537804.0	1714274.8	1794464.8	1732270.2	1774501.8	1855107.4	1705525.8	1897952.0	1841463.4	1715993.5	1780302.0	1869016.5	212814.7	205860.6	210994.78	205873.42	197734.03	198576.02	212193.69	204564.03	212018.05	212149.31	210038.12	221498.1	216275.28	209528.5	210568.11	213628.06	
contam_contam_sp|Q15843|NEDD8_HUMAN	contam_contam_sp|Q15843|NEDD8_HUMAN NEDD8 OS=Homo sapiens OX=9606 GN=NEDD8 PE=1 SV=1	contam_contam_sp|Q15843|NEDD8_HUMAN NEDD8 OS=Homo sapiens OX=9606 GN=NEDD8 PE=1 SV=1		81			contam_contam_sp|Q15843|NEDD8_HUMAN NEDD8 OS=Homo sapiens OX=9606 GN=NEDD8 PE=1 SV=1	0.9391	0.999	1	25	25	25	2	1	2	1	2	2	2	1	2	1	2	1	2	1	2	1	2	1	2	1	2	2	2	1	2	1	2	1	2	1	2	1	2	1	2	1	2	2	2	1	2	1	2	1	2	1	2	1	24865.521	25391.436	22931.518	25368.885	26118.44	25218.178	26578.584	26128.13	18872.264	21973.799	20644.016	19345.504	20905.06	22640.027	20626.002	19426.184	24865.521	25391.436	22931.518	25368.885	26118.44	25218.178	26578.584	26128.13	18872.264	21973.799	20644.016	19345.504	20905.06	22640.027	20626.002	19426.184	
sp|A0A024R1R8|TMA7B_HUMAN	A0A024R1R8	TMA7B_HUMAN	TMA7B	64	Homo sapiens	3:Protein inferred from homology	Translation machinery-associated protein 7B	0.9992	0.9989	2	14	0	14	1	0	2	1	1	1	1	0	0	2	0	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	1	1	1	1	0	0	2	0	1	1	1	1	1	16631.434	8546.5205	17535.793	16822.748	9924.826	18705.375	17469.434	17603.043	17050.637	9089.027	9122.83	16397.348	17136.535	16397.469	16292.521	16130.607	8617.003	8648.943	9286.412	8829.25	10043.767	9943.207	9179.876	9122.297	9030.137	9197.952	9232.159	8628.805	8948.815	8469.525	8352.253	8473.455	sp|Q9Y2S6|TMA7_HUMAN
sp|A0A0B4J2F0|PIOS1_HUMAN	A0A0B4J2F0	PIOS1_HUMAN	PIGBOS1	54	Homo sapiens	1:Experimental evidence at protein level	Protein PIGBOS1	0.9967	0.9983	1	2	2	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4081.0505	0.0	5709.45	6394.334	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4081.0505	0.0	5709.45	6394.334	0.0	
sp|A0A1B0GUW6|SPEM3_HUMAN	A0A1B0GUW6	SPEM3_HUMAN	SPEM3	1196	Homo sapiens	1:Experimental evidence at protein level	Uncharacterized protein SPEM3	0.8772	0.9978	1	19	19	19	2	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	37638.887	31335.826	34404.715	34791.293	43222.945	44716.953	32253.742	37537.82	19361.873	15811.145	24892.57	19923.203	24739.223	20021.086	21809.111	19540.547	37638.887	31335.826	34404.715	34791.293	43222.945	44716.953	32253.742	37537.82	19361.873	15811.145	24892.57	19923.203	24739.223	20021.086	21809.111	19540.547	
sp|A0A2R8Y4L2|RA1L3_HUMAN	A0A2R8Y4L2	RA1L3_HUMAN	HNRNPA1L3	320	Homo sapiens	1:Experimental evidence at protein level	Heterogeneous nuclear ribonucleoprotein A1-like 3	0.9999	0.999	29	3	3	1303	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	72	85	74	78	76	79	78	77	91	89	85	92	84	81	82	80	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|A0AVT1|UBA6_HUMAN	A0AVT1	UBA6_HUMAN	UBA6	1052	Homo sapiens	1:Experimental evidence at protein level	Ubiquitin-like modifier-activating enzyme 6	1.0	0.999	21	140	140	140	8	8	7	8	9	11	11	6	7	11	11	9	7	6	12	9	8	8	7	8	9	11	11	6	7	11	11	9	7	6	12	9	8	8	7	8	9	11	11	6	7	11	11	9	7	6	12	9	104938.28	73251.08	90751.99	124281.5	94404.78	74096.46	113086.31	85550.37	84883.06	86828.55	82449.17	88667.02	66774.984	59049.746	83579.03	68006.26	11330.482	13046.8125	12179.125	13202.695	12424.262	12120.937	13150.563	12194.492	12575.948	12823.691	12635.049	12947.732	12069.844	13695.928	12206.226	11892.984	
sp|A0MZ66|SHOT1_HUMAN	A0MZ66	SHOT1_HUMAN	SHTN1	631	Homo sapiens	1:Experimental evidence at protein level	Shootin-1	1.0	0.9976	4	7	7	7	0	0	0	0	0	1	2	0	0	0	1	1	0	1	0	1	0	0	0	0	0	1	2	0	0	0	1	1	0	1	0	1	0	0	0	0	0	1	2	0	0	0	1	1	0	1	0	1	6095.472	15184.902	7283.877	7409.344	6423.8257	9211.503	14858.43	7265.5073	8478.187	15898.132	22254.83	11994.715	24220.234	22342.926	7621.7446	16747.805	7135.853	7998.5073	8527.096	8673.979	7520.2505	10783.731	8289.553	8505.591	8001.4375	8523.309	8101.3447	5294.2485	8745.658	8205.855	7193.1553	8783.598	
sp|A2RRP1|NBAS_HUMAN	A2RRP1	NBAS_HUMAN	NBAS	2371	Homo sapiens	1:Experimental evidence at protein level	NBAS subunit of NRZ tethering complex	0.9985	0.997	2	2	2	2	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|A3KN83|SBNO1_HUMAN	A3KN83	SBNO1_HUMAN	SBNO1	1393	Homo sapiens	1:Experimental evidence at protein level	Protein strawberry notch homolog 1	1.0	0.999	3	14	11	14	0	2	0	1	0	0	1	0	1	2	1	1	2	1	1	1	0	2	0	1	0	0	1	0	0	2	1	1	1	0	1	1	0	2	0	1	0	0	1	0	1	2	1	1	2	1	1	1	0.0	0.0	0.0	2526.4656	2762.764	0.0	0.0	2544.9326	5062.445	7144.1855	6766.032	4974.818	6929.6567	0.0	7839.3545	5727.679	0.0	0.0	0.0	5220.128	5708.363	0.0	0.0	5258.284	3974.7964	4144.161	4095.8518	3905.9956	3703.678	0.0	4287.977	4497.1074	
sp|A4D1E9|GTPBA_HUMAN	A4D1E9	GTPBA_HUMAN	GTPBP10	387	Homo sapiens	1:Experimental evidence at protein level	GTP-binding protein 10	0.9922	0.9982	2	4	4	4	0	0	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0.0	2872.4414	2963.8027	0.0	0.0	2857.5332	2232.7737	0.0	7514.417	9598.974	7800.676	7363.279	7442.7104	7674.6343	1564.2144	7631.586	0.0	2789.5354	2878.2598	0.0	0.0	2775.0574	2168.33	0.0	7297.5317	7828.9976	7575.5283	7150.756	7227.895	7453.1245	8065.7944	6236.6094	
sp|A5A3E0|POTEF_HUMAN	A5A3E0	POTEF_HUMAN	POTEF	1075	Homo sapiens	1:Experimental evidence at protein level	POTE ankyrin domain family member F	1.0	0.999	12	48	41	639	3	3	4	5	4	3	2	3	3	2	2	2	4	3	4	1	3	3	4	4	3	2	2	2	3	2	1	2	3	2	4	1	38	42	38	44	38	36	45	37	45	39	36	40	40	39	40	42	46156.453	18907.547	38779.742	37260.566	31682.398	59531.645	12541.506	47417.97	18624.469	14999.268	22964.8	13019.519	35925.91	25231.01	20795.34	15104.291	20007.607	19637.688	16418.04	10581.592	21061.273	18673.516	10661.139	17121.889	18455.68	17188.887	22752.344	15006.017	12267.398	27246.414	19648.158	15414.613	
sp|A5YKK6|CNOT1_HUMAN	A5YKK6	CNOT1_HUMAN	CNOT1	2376	Homo sapiens	1:Experimental evidence at protein level	CCR4-NOT transcription complex subunit 1	1.0	0.999	9	38	38	38	1	1	2	2	2	2	5	1	2	3	5	2	2	5	0	3	1	1	2	2	2	2	5	1	2	3	5	2	2	5	0	3	1	1	2	2	2	2	5	1	2	3	5	2	2	5	0	3	17594.562	18668.945	20173.861	13571.008	16193.248	19351.922	20850.127	13993.902	19987.633	24279.793	25852.41	19599.725	22946.717	29399.123	24511.29	20575.066	6569.3574	5887.8604	5435.381	5734.701	5898.9116	6134.866	6527.7246	6158.0005	5593.2246	6098.1206	6377.4697	6438.8135	5698.98	6753.18	6292.699	5901.609	
sp|A6H8Y1|BDP1_HUMAN	A6H8Y1	BDP1_HUMAN	BDP1	2624	Homo sapiens	1:Experimental evidence at protein level	Transcription factor TFIIIB component B'' homolog	0.8529	0.9973	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17356.367	0.0	0.0	3165.068	0.0	2398.3635	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17356.367	0.0	0.0	3165.068	0.0	2398.3635	0.0	0.0	
sp|A6NCE7|MP3B2_HUMAN	A6NCE7	MP3B2_HUMAN	MAP1LC3B2	125	Homo sapiens	1:Experimental evidence at protein level	Microtubule-associated protein 1 light chain 3 beta 2	1.0	0.9988	3	22	0	22	1	1	2	2	1	2	1	2	1	2	2	1	1	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	2	1	2	1	2	1	2	2	1	1	2	0	1	10333.811	16124.602	11419.287	10009.402	10558.574	11688.545	10536.314	10458.246	19399.744	21311.738	22986.293	22404.152	15873.179	20671.006	19967.834	20654.438	10333.811	11313.856	11419.287	10009.402	10558.574	11688.545	10536.314	10458.246	10111.061	11397.9	11628.685	11967.513	10550.862	11016.005	10764.312	10596.611	sp|Q9GZQ8|MLP3B_HUMAN
sp|A6NDG6|PGP_HUMAN	A6NDG6	PGP_HUMAN	PGP	321	Homo sapiens	1:Experimental evidence at protein level	Glycerol-3-phosphate phosphatase	1.0	0.999	3	6	6	6	0	0	0	1	0	0	0	0	1	0	1	0	0	1	0	2	0	0	0	1	0	0	0	0	1	0	1	0	0	1	0	2	0	0	0	1	0	0	0	0	1	0	1	0	0	1	0	2	12541.166	14334.051	13484.134	15137.682	13157.566	5986.96	14262.305	13287.286	12776.006	7180.1504	7795.075	7416.7227	15415.486	7737.845	14003.682	8978.11	7024.982	8086.161	7612.208	8104.2183	7240.6167	7620.057	8036.346	7383.176	7127.5977	7175.2456	7789.7505	7411.6562	8558.05	7732.559	7902.8203	8971.978	
sp|A6NDU8|RIMC1_HUMAN	A6NDU8	RIMC1_HUMAN	RIMOC1	294	Homo sapiens	1:Experimental evidence at protein level	RAB7A-interacting MON1-CCZ1 complex subunit 1	0.9998	0.9989	2	2	2	2	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	2635.377	2225.6328	2544.9026	0.0	3103.1025	0.0	1372.2311	0.0	0.0	2201.5654	2253.0034	3379.1506	0.0	0.0	0.0	3490.2864	2635.377	2225.6328	2544.9026	0.0	3103.1025	0.0	1372.2311	0.0	0.0	2201.5654	2253.0034	3379.1506	0.0	0.0	0.0	3490.2864	
sp|A6NHL2|TBAL3_HUMAN	A6NHL2	TBAL3_HUMAN	TUBAL3	446	Homo sapiens	1:Experimental evidence at protein level	Tubulin alpha chain-like 3	0.9942	0.9953	6	4	4	324	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	1	20	25	21	17	19	19	22	23	16	22	19	24	22	21	16	18	0.0	0.0	0.0	1012.16656	0.0	0.0	0.0	0.0	0.0	0.0	0.0	184.81335	454.0076	0.0	0.0	0.0	0.0	0.0	0.0	1012.16656	0.0	0.0	0.0	0.0	0.0	0.0	0.0	184.81335	454.0076	0.0	0.0	0.0	
sp|A6NHR9|SMHD1_HUMAN	A6NHR9	SMHD1_HUMAN	SMCHD1	2005	Homo sapiens	1:Experimental evidence at protein level	Structural maintenance of chromosomes flexible hinge domain-containing protein 1	1.0	0.999	21	106	106	106	4	3	5	7	3	6	6	7	8	9	7	8	15	7	6	5	4	3	5	7	3	6	6	7	8	9	7	8	15	7	6	5	4	3	5	7	3	6	6	7	8	9	7	8	15	7	6	5	88562.69	57175.758	68066.95	50572.82	67747.81	46824.49	56913.555	62547.89	94924.88	63898.285	56806.383	63707.98	78832.69	64611.094	64974.516	57194.562	11233.159	11759.404	11717.797	10145.869	11564.721	9813.077	11429.234	11875.28	11632.476	10757.217	12325.466	11500.012	11124.607	11629.001	12536.53	10514.3545	
sp|A8MWD9|RUXGL_HUMAN	A8MWD9	RUXGL_HUMAN	SNRPGP15	76	Homo sapiens	5:Protein uncertain	Putative small nuclear ribonucleoprotein G-like protein 15	0.9391	0.999	1	16	0	16	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	18659.535	17910.4	16411.748	20305.371	18056.281	19065.336	19798.6	21121.309	19751.945	19497.395	18070.137	19803.201	19541.223	20545.447	21103.008	18480.975	18659.535	17910.4	16411.748	20305.371	18056.281	19065.336	19798.6	21121.309	19751.945	19497.395	18070.137	19803.201	19541.223	20545.447	21103.008	18480.975	sp|P62308|RUXG_HUMAN
